mRNA,microRNA,weight,edge_color
CBL,hsa-mir-151,0.39207832,red
OPRK1,hsa-mir-942,0.373116556,red
CAPZB,hsa-mir-187,0.544055393,red
MOCS1,hsa-mir-766,0.455175968,green
LRP11,hsa-mir-96,0.378581528,green
ABCA1,hsa-mir-190,0.408994638,green
STAT5A,hsa-mir-940,0.374456517,green
WARS2,hsa-mir-3934,0.404053589,red
NFIB,hsa-mir-2110,0.501241784,green
TMLHE,hsa-mir-3934,0.420751877,green
MED22,hsa-mir-183,0.475306151,red
USP46,hsa-mir-204,0.484193379,green
GEMIN8,hsa-mir-370,0.537990511,green
SLCO3A1,hsa-mir-1307,0.459059847,green
TFE3,hsa-mir-642a,0.422630128,red
PCSK5,hsa-mir-376c,0.36857609,red
MTMR1,hsa-mir-148b,0.374925713,red
UBE2J1,hsa-mir-335,0.563865909,green
LYPLAL1,hsa-mir-34b,0.493551816,red
TTC30B,hsa-mir-590,0.397414599,green
TMEM164,hsa-mir-377,0.41021108,green
PHF16,hsa-mir-205,0.367910794,green
WDHD1,hsa-mir-429,0.434251718,red
ZCCHC3,hsa-mir-1251,0.453820584,green
SCARA3,hsa-mir-190b,0.384279554,green
TXLNG,hsa-mir-505,0.581156887,green
IQGAP2,hsa-mir-377,0.389224125,green
IRAK3,hsa-mir-376c,0.390824657,red
SSR3,hsa-mir-323,0.663101154,green
GLI2,hsa-mir-376b,0.358212814,red
CISD2,hsa-mir-889,0.381724532,green
MSI2,hsa-mir-203,0.47390902,green
SSR1,hsa-mir-141,0.519558317,green
SRCIN1,hsa-mir-496,0.491977422,green
CFD,hsa-mir-205,0.452894206,red
CADPS2,hsa-mir-186,0.366732998,green
ZHX3,hsa-mir-2355,0.443000008,green
NEK6,hsa-mir-3934,0.509070062,red
DLGAP1,hsa-mir-146a,0.446202324,green
ATP2A3,hsa-mir-148b,0.897457171,green
TMPO,hsa-mir-197,0.387356453,red
PPP1R12B,hsa-mir-452,0.393913503,red
SLC34A2,hsa-mir-744,0.390793278,green
BCL2,hsa-mir-155,0.416647276,red
CYFIP2,hsa-mir-204,0.376099039,green
ZNF793,hsa-mir-652,0.492854619,red
PLEKHA5,hsa-mir-195,0.474096621,red
